"CIUDAD";"CAMBIO DE DOMICILIO";"NACIONALIDAD";"fecha";"valor";"año";"mes"
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-03-01;8;2005;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-03-01;263;2005;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-03-01;19;2005;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-03-01;457;2005;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-03-01;12;2005;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-03-01;531;2005;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-03-01;14;2005;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-03-01;38;2005;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-03-01;0;2005;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-03-01;28;2005;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-03-01;0;2005;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-04-01;408;2005;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-04-01;5;2005;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-04-01;232;2005;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-04-01;21;2005;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-04-01;321;2005;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-04-01;6;2005;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-04-01;308;2005;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-04-01;15;2005;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-04-01;30;2005;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-04-01;0;2005;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-04-01;16;2005;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-04-01;0;2005;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-05-01;284;2005;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-05-01;7;2005;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-05-01;235;2005;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-05-01;18;2005;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-05-01;314;2005;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-05-01;5;2005;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-05-01;252;2005;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-05-01;1;2005;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-05-01;15;2005;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-05-01;1;2005;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-05-01;19;2005;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-05-01;0;2005;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-06-01;241;2005;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-06-01;10;2005;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-06-01;220;2005;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-06-01;14;2005;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-06-01;245;2005;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-06-01;8;2005;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-06-01;249;2005;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-06-01;8;2005;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-06-01;24;2005;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-06-01;0;2005;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-06-01;12;2005;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-06-01;0;2005;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-07-01;252;2005;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-07-01;6;2005;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-07-01;213;2005;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-07-01;15;2005;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-07-01;245;2005;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-07-01;8;2005;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-07-01;252;2005;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-07-01;12;2005;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-07-01;21;2005;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-07-01;9;2005;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-07-01;0;2005;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-07-01;1;2005;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-08-01;270;2005;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-08-01;9;2005;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-08-01;224;2005;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-08-01;21;2005;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-08-01;296;2005;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-08-01;15;2005;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-08-01;272;2005;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-08-01;22;2005;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-08-01;27;2005;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-08-01;0;2005;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-08-01;15;2005;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-08-01;0;2005;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-09-01;266;2005;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-09-01;9;2005;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-09-01;247;2005;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-09-01;15;2005;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-09-01;285;2005;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-09-01;21;2005;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-09-01;225;2005;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-09-01;7;2005;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-09-01;33;2005;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-09-01;0;2005;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-09-01;22;2005;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-09-01;0;2005;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-10-01;268;2005;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-10-01;11;2005;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-10-01;237;2005;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-10-01;13;2005;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-10-01;266;2005;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-10-01;19;2005;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-10-01;322;2005;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-10-01;7;2005;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-10-01;22;2005;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-10-01;0;2005;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-10-01;21;2005;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-10-01;0;2005;10
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-11-01;264;2005;11
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-11-01;8;2005;11
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-11-01;278;2005;11
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-11-01;25;2005;11
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-11-01;245;2005;11
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-11-01;10;2005;11
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-11-01;340;2005;11
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-11-01;14;2005;11
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-11-01;17;2005;11
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-11-01;0;2005;11
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-11-01;21;2005;11
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-11-01;0;2005;11
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-12-01;193;2005;12
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-12-01;5;2005;12
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-12-01;292;2005;12
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-12-01;20;2005;12
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-12-01;232;2005;12
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-12-01;5;2005;12
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-12-01;279;2005;12
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-12-01;8;2005;12
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-12-01;9;2005;12
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-12-01;0;2005;12
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-12-01;15;2005;12
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-12-01;1;2005;12
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-01-01;0;2006;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-01-01;0;2006;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-01-01;0;2006;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-01-01;0;2006;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-01-01;0;2006;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-01-01;0;2006;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-01-01;0;2006;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-01-01;0;2006;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-01-01;1;2006;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-01-01;0;2006;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-01-01;0;2006;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-01-01;0;2006;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-02-01;829;2006;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-02-01;12;2006;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-02-01;364;2006;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-02-01;22;2006;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-02-01;763;2006;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-02-01;10;2006;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-02-01;431;2006;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-02-01;15;2006;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-02-01;30;2006;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-02-01;0;2006;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-02-01;24;2006;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-02-01;3;2006;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-03-01;594;2006;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-03-01;14;2006;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-03-01;295;2006;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-03-01;19;2006;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-03-01;508;2006;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-03-01;14;2006;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-03-01;357;2006;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-03-01;16;2006;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-03-01;31;2006;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-03-01;2;2006;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-03-01;14;2006;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-03-01;3;2006;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-04-01;342;2006;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-04-01;8;2006;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-04-01;237;2006;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-04-01;13;2006;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-04-01;299;2006;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-04-01;8;2006;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-04-01;266;2006;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-04-01;7;2006;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-04-01;16;2006;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-04-01;1;2006;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-04-01;16;2006;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-04-01;0;2006;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-05-01;295;2006;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-05-01;11;2006;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-05-01;302;2006;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-05-01;21;2006;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-05-01;239;2006;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-05-01;12;2006;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-05-01;255;2006;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-05-01;18;2006;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-05-01;16;2006;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-05-01;0;2006;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-05-01;28;2006;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-05-01;0;2006;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-06-01;242;2006;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-06-01;3;2006;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-06-01;181;2006;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-06-01;20;2006;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-06-01;196;2006;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-06-01;1;2006;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-06-01;253;2006;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-06-01;4;2006;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-06-01;21;2006;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-06-01;0;2006;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-06-01;11;2006;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-06-01;0;2006;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-07-01;263;2006;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-07-01;4;2006;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-07-01;250;2006;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-07-01;19;2006;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-07-01;243;2006;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-07-01;7;2006;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-07-01;303;2006;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-07-01;27;2006;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-07-01;17;2006;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-07-01;0;2006;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-07-01;14;2006;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-07-01;0;2006;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-08-01;335;2006;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-08-01;12;2006;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-08-01;282;2006;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-08-01;14;2006;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-08-01;235;2006;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-08-01;10;2006;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-08-01;286;2006;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-08-01;26;2006;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-08-01;23;2006;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-08-01;1;2006;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-08-01;13;2006;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-08-01;1;2006;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-09-01;362;2006;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-09-01;17;2006;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-09-01;236;2006;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-09-01;22;2006;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-09-01;242;2006;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-09-01;13;2006;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-09-01;246;2006;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-09-01;20;2006;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-09-01;16;2006;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-09-01;2;2006;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-09-01;20;2006;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-09-01;3;2006;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-10-01;261;2006;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-10-01;16;2006;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-10-01;279;2006;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-10-01;12;2006;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-10-01;202;2006;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-10-01;16;2006;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-10-01;230;2006;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-10-01;28;2006;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-10-01;8;2006;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-10-01;0;2006;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-10-01;14;2006;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-10-01;4;2006;10
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-11-01;250;2006;11
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-11-01;5;2006;11
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-11-01;268;2006;11
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-11-01;16;2006;11
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-11-01;220;2006;11
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-11-01;29;2006;11
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-11-01;418;2006;11
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-11-01;21;2006;11
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-11-01;10;2006;11
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-11-01;0;2006;11
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-11-01;30;2006;11
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-11-01;2;2006;11
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2006-12-01;220;2006;12
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2006-12-01;4;2006;12
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2006-12-01;227;2006;12
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2006-12-01;13;2006;12
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2006-12-01;183;2006;12
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2006-12-01;23;2006;12
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2006-12-01;203;2006;12
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2006-12-01;56;2006;12
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2006-12-01;23;2006;12
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2006-12-01;0;2006;12
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2006-12-01;30;2006;12
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2006-12-01;2;2006;12
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2007-01-01;0;2007;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2007-01-01;0;2007;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2007-01-01;0;2007;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2007-01-01;0;2007;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2007-01-01;0;2007;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2007-01-01;0;2007;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2007-01-01;0;2007;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2007-01-01;0;2007;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2007-01-01;0;2007;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2007-01-01;0;2007;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2007-01-01;0;2007;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2007-01-01;0;2007;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2007-02-01;986;2007;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2007-02-01;20;2007;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2007-02-01;328;2007;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2007-02-01;24;2007;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2007-02-01;870;2007;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2007-02-01;20;2007;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2007-02-01;444;2007;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2007-02-01;41;2007;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2007-02-01;49;2007;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2007-02-01;3;2007;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2007-02-01;28;2007;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2007-02-01;1;2007;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2007-03-01;677;2007;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2007-03-01;10;2007;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2007-03-01;326;2007;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2007-03-01;19;2007;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2007-03-01;510;2007;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2007-03-01;32;2007;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2007-03-01;460;2007;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2007-03-01;52;2007;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2007-03-01;18;2007;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2007-03-01;1;2007;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2007-03-01;27;2007;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2007-03-01;3;2007;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2007-04-01;442;2007;4
